feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_rolling_xg,0.08220749426459342,0.9177925057354066,7201,1.3469448722070343,0.4719701895334321,0.01,1.0402591088819872,1.3026395908881931,1.6190023449252164,4.35
home_rolling_xg_against,0.08220749426459342,0.9177925057354066,7201,1.3775705338615822,0.47947086726894506,0.09,1.07834239733777,1.3374608043414817,1.6215612445746994,6.25
away_rolling_xg,0.08106041294927352,0.9189395870507264,7210,1.3854788252972865,0.4882823845617533,0.028181818181818183,1.0554927760068362,1.341631665905772,1.6577363464612156,4.14
away_rolling_xg_against,0.08106041294927352,0.9189395870507264,7210,1.3374013839120977,0.4645281965624279,0.01,1.0361359890510817,1.3083119601782545,1.592904923251115,5.489999999999999
xg_diff,0.0,1.0,7846,0.007224833897097675,0.6384364078225516,-4.268264462809917,-0.35842660367566204,0.0,0.3599348949880924,3.8599999999999994
home_rolling_corners,0.08042314555187356,0.9195768544481264,7215,4.7736390855497985,1.5690530820622495,0.0,3.8149522974299086,4.666263787783067,5.644759157000314,20.0
rest_delta,0.0,1.0,7846,-0.014879159743002543,2.3101755954136687,-17.510667040254326,-0.2784673010031051,0.0,0.278347709559976,17.135460389876496
congestion_flag,0.0,1.0,7846,0.1650522559265868,0.37125136409739584,0.0,0.0,0.0,0.0,1.0
home_upcoming_tier,0.0,1.0,7846,0.027657405047157788,0.28584590800572235,0.0,0.0,0.0,0.0,3.0
away_upcoming_tier,0.0,1.0,7846,0.02612796329339791,0.27785112032114645,0.0,0.0,0.0,0.0,3.0
position_gap,0.0,1.0,7846,-0.32436910527657403,8.6516132488194,-34.0,-6.0,1.0,5.0,35.0
points_gap,0.0,1.0,7846,-0.1762681621208259,8.963229332544534,-48.0,-4.0,0.0,4.0,44.0
home_lame_duck,0.0,1.0,7846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away_lame_duck,0.0,1.0,7846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_derby,0.0,1.0,7846,0.004715778740759622,0.06851378296304465,0.0,0.0,0.0,0.0,1.0
home_form_streak,0.0,1.0,7846,3.587433086923273,2.5440797420463173,0.0,1.0,4.0,6.0,9.0
away_form_streak,0.0,1.0,7846,3.761789446851899,2.5605176061176618,0.0,2.0,4.0,6.0,9.0
home_xg_lost,0.0,1.0,7846,0.14129434657837986,0.3185822942702978,0.0,0.0,0.0,0.07191666666666666,3.2105428571428574
away_xg_lost,0.0,1.0,7846,0.14547715386264964,0.32492763232704036,0.0,0.0,0.0,0.08406547619047619,3.2105428571428574
home_key_absent,0.0,1.0,7846,0.2584756563854193,0.43782464874987,0.0,0.0,0.0,1.0,1.0
away_key_absent,0.0,1.0,7846,0.2563089472342595,0.4366222261884665,0.0,0.0,0.0,1.0,1.0
injury_impact,0.0,1.0,7846,-0.004182807284269813,0.322362395815473,-3.2105428571428574,0.0,0.0,0.0,3.2105428571428574
home_xg_over_scored,0.0,1.0,7846,-0.1262745505753596,3.135514326680977,-18.75,-1.9472666530200797,-0.16757647930790975,1.5145471444270924,15.0
home_xg_over_conceded,0.0,1.0,7846,-0.16893029208338872,3.383941608713435,-21.25,-2.0235990058536446,-0.14723684069630982,1.5237557302856235,18.0
away_xg_over_scored,0.0,1.0,7846,-0.1751862926290042,3.2488907103929416,-18.7,-2.0205877298392947,-0.182381231596624,1.575715064102753,16.0
away_xg_over_conceded,0.0,1.0,7846,-0.1339943780309877,3.1637556331988774,-18.75,-1.9646204950205555,-0.10978350445942908,1.542656287423767,18.0
home_playing_top4,0.0,1.0,7846,0.19436655620698445,0.3957374865866394,0.0,0.0,0.0,0.0,1.0
away_playing_top4,0.0,1.0,7846,0.18340555697170532,0.38702331909620996,0.0,0.0,0.0,0.0,1.0
derby_position_gap,0.0,1.0,7846,-0.0011470813153199083,0.38700854256248246,-15.0,0.0,0.0,0.0,9.0
away_rolling_corners,0.07927606423655366,0.9207239357634464,7224,4.904480572704368,1.6175774469951802,0.0,3.8960600591626937,4.774219196408796,5.786366771759737,17.0
odds_model_gap_home,0.10782564364007137,0.8921743563599286,7000,-0.0012290437152960771,0.11111869466852017,-0.4276016769077389,-0.07029115492906036,-0.005558091841582791,0.06376943997333967,0.61037158485319
odds_model_gap_draw,0.10782564364007137,0.8921743563599286,7000,0.011379464526488275,0.03518318658694231,-0.17680899933102084,-0.006575303490035607,0.014165251195674494,0.032189318968568165,0.17531005137659667
odds_model_gap_away,0.10782564364007137,0.8921743563599286,7000,-0.009959428356274039,0.1022980877968784,-0.5793027958708116,-0.06795109242919038,-0.009952998939973007,0.04845585233308401,0.4405254342625408
odds_opening_gap_home,0.10782564364007137,0.8921743563599286,7000,-0.0005683119257753038,0.11332331112547445,-0.4350181123475284,-0.07108677933993975,-0.0030147457028549818,0.0673381099906643,0.6143310609353146
odds_opening_gap_draw,0.10782564364007137,0.8921743563599286,7000,0.012210615622321097,0.03291041530791112,-0.1701939603164594,-0.0038986851959094335,0.014110473010379584,0.03094839646676352,0.17587116986493115
odds_opening_gap_away,0.10782564364007137,0.8921743563599286,7000,-0.011451311241627632,0.10464890849481885,-0.5793027958708116,-0.07135223433059687,-0.012642147861488318,0.05080986833675607,0.4405254342625408
