slip_id,date,stake,ticket_odds,ticket_win_prob,ticket_ev,result_return_factor,pnl,hit,bankroll_before,bankroll_after
2026-02-27-001,2026-02-27,2.0,2.022222222222222,0.4624869513687369,-0.12949721890866406,2.022222222222222,2.0444444444444443,1,100.0,102.04444444444445
2026-03-01-001,2026-03-01,2.040888888888889,2.022222222222222,0.47480765939186154,-0.08129554325534863,2.022222222222222,2.086241975308642,1,102.04444444444445,104.13068641975309
2026-03-02-001,2026-03-02,2.082613728395062,1.7532467532467533,0.434470793392716,-0.49621498485792864,0.0,-2.082613728395062,0,104.13068641975309,102.04807269135803
2026-03-04-001,2026-03-04,2.0409614538271605,1.7532467532467533,0.5242852193862083,-0.1649069124881136,1.7532467532467533,1.537347588597082,1,102.04807269135803,103.58542027995512
