family,league_code,rows,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece
scoreline_directional,I1,615,53,297,0.48292682926829267,0.8036196291871323,0.8035532545687862,-6.637461834602121e-05,0.17596145207401748,0.17475052108261097,-0.0012109309914065114,0.5263663577099307,0.5233652926196019,-0.003001065090328825,0.04424081188645171,0.02548843925614665,-0.018752372630305058
scoreline_directional,I2,825,71,399,0.48363636363636364,0.7879555555555555,0.7563428571428571,-0.031612698412698426,0.17582539916041542,0.18767555771948402,0.011850158559068596,0.5288180768973496,0.5553496553381309,0.026531578440781245,0.034894559528382794,0.03954256415600222,0.004648004627619426
scoreline_directional,IE1,221,19,107,0.4841628959276018,0.739124621144589,0.7883758245676591,0.0492512034230701,0.19372389313153646,0.17581289825467372,-0.017910994876862735,0.5659764694465123,0.5257795306893449,-0.040196938757167344,0.048522167816954266,0.12316528475284301,0.07464311693588874
scoreline_directional,JP1,466,40,226,0.48497854077253216,0.6659123225121664,0.6744437546312059,0.008531432119039506,0.21714872339008404,0.21526115057926515,-0.0018875728108188883,0.634438402411742,0.624933280167162,-0.00950512224458,0.07632118860032627,0.08367566425407022,0.007354475653743947
scoreline_directional,MX1,599,52,287,0.4791318864774624,0.7734451718494272,0.7813888239420154,0.007943652092588183,0.18511644227183482,0.18334785272710724,-0.0017685895447275835,0.5506506656379182,0.542369763146944,-0.00828090249097424,0.02809020723702939,0.04003115232711571,0.011940945090086318
scoreline_directional,N1,547,47,265,0.4844606946983547,0.7270416784004505,0.7328921430582935,0.005850464657843002,0.2007652024500501,0.20074009368492352,-2.5108765126596877e-05,0.588819636391178,0.5877173561198273,-0.0011022802713506197,0.04151364835287732,0.06900697248056262,0.0274933241276853
scoreline_directional,P1,582,50,282,0.4845360824742268,0.8371493706016454,0.8282907126573495,-0.008858657944295856,0.16129007573936652,0.16335965551045695,0.0020695797710904296,0.48775319773716497,0.4954727214444379,0.007719523707272913,0.037840738360196156,0.04101009956512671,0.003169361204930554
scoreline_directional,PL1,519,45,249,0.4797687861271676,0.7330607663940998,0.7368606701940035,0.003799903799903692,0.19587209924481414,0.19506330434769867,-0.0008087948971154668,0.579161717079789,0.575433495159521,-0.0037282219202680045,0.04683965665548279,0.06906673642167081,0.02222707976618802
scoreline_directional,RO1,586,51,280,0.4778156996587031,0.7764104116222761,0.772046004842615,-0.004364406779661101,0.18537423801670974,0.18778721402111648,0.002412976004406736,0.558565641675807,0.5643176375244079,0.005751995848600866,0.05680241838689359,0.029794201937535437,-0.02700821644935815
scoreline_directional,RU1,90,8,42,0.4666666666666667,0.9382716049382716,0.8935185185185185,-0.04475308641975306,0.12015323839675043,0.13137083154476467,0.011217593148014238,0.3970469390456591,0.42254776761058055,0.025500828564921474,0.19216095314892626,0.12760318067869114,-0.06455777247023511
scoreline_directional,SC0,441,38,213,0.48299319727891155,0.8017018006148441,0.8039306104523496,0.0022288098375055077,0.1728099711872567,0.17109084767901855,-0.001719123508238135,0.5221023892578576,0.5143508097637831,-0.0077515794940744565,0.037932072033232664,0.03330404110703081,-0.0046280309262018565
scoreline_directional,SC1,279,24,135,0.4838709677419355,0.7759499279937964,0.7795502381743658,0.0036003101805693882,0.1835731895592783,0.18138600971731264,-0.0021871798419656474,0.5435638274606793,0.5401378646305652,-0.003425962830114093,0.02498753374791934,0.05566889422822599,0.03068136048030665
