family,league_code,rows,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece
anytime,AT1,72,18,0,0.0,0.615909090909091,0.7081818181818182,0.09227272727272728,0.21574532808351918,0.19206724218878332,-0.023678085894735856,0.6224023611777698,0.5688839360153297,-0.0535184251624401,0.18656336698431333,0.10794679422858945,-0.07861657275572388
anytime,B1,140,35,0,0.0,0.6316232127838519,0.5946173254835996,-0.03700588730025234,0.23630069203700513,0.23978355645366947,0.003482864416664344,0.6815467712995903,0.6809060365895842,-0.0006407347100061411,0.13885694159280532,0.09340650207043219,-0.045450439522373126
anytime,BR1,148,37,0,0.0,0.6933908045977011,0.7254789272030651,0.03208812260536398,0.21515344487750038,0.20171658513532195,-0.013436859742178425,0.6244246040218248,0.5916511716799122,-0.032773432341912545,0.11670205706741112,0.04668958642848316,-0.07001247063892796
anytime,CH1,128,32,0,0.0,0.7249809014514897,0.7422969187675069,0.017316017316017174,0.20599775815263302,0.20149000827331806,-0.0045077498793149595,0.5981360030134371,0.5882090347736706,-0.009926968239766465,0.03850996922406708,0.06587213033177777,0.02736216110771069
anytime,CH2,84,21,0,0.0,0.66796875,0.6893028846153846,0.02133413461538458,0.21858899180226615,0.20659337380108428,-0.011995618001181874,0.6290551195967093,0.6017562186072731,-0.027298900989436214,0.12677609928223568,0.07884327725864584,-0.04793282202358984
anytime,CL,136,34,0,0.0,0.7307023265927376,0.7318982387475539,0.001195912154816292,0.21047030139491732,0.20841174109581678,-0.002058560299100537,0.6037128164799237,0.6024017201882181,-0.0013110962917055602,0.07402722817524013,0.06720375856076262,-0.006823469614477509
anytime,D1,160,40,0,0.0,0.8034825870646766,0.8322901620927621,0.028807575028085508,0.18277062359682827,0.17743165734001373,-0.005338966256814542,0.5447367553343385,0.533595955254538,-0.011140800079800561,0.06706326975291808,0.08724569938462942,0.020182429631711338
anytime,D2,144,36,0,0.0,0.7434050324675325,0.7142857142857143,-0.029119318181818232,0.19709346902334912,0.20786759337259544,0.010774124349246322,0.5762653328259747,0.602420387227911,0.02615505440193633,0.04786955850023546,0.05462746524273494,0.0067579067424994865
anytime,DK1,72,18,0,0.0,0.7236201298701298,0.7508116883116883,0.027191558441558517,0.2106787441534166,0.2011663690710505,-0.009512375082366104,0.6066926155354303,0.5852134303363953,-0.021479185199035022,0.0739351350593935,0.10241562236798438,0.028480487308590874
anytime,E0,172,43,0,0.0,0.7626555429864252,0.7415158371040724,-0.02113970588235281,0.18953713753891294,0.19742054640986487,0.00788340887095193,0.5602500922501914,0.5796006525765095,0.0193505603263181,0.07814444754635697,0.07771170041697618,-0.0004327471293807811
anytime,E1,256,64,0,0.0,0.7061538461538461,0.6931410256410256,-0.013012820512820489,0.21111612595719945,0.21089771013782085,-0.00021841581937859234,0.6104585078615905,0.6108327163238061,0.0003742084622155861,0.0773079515681119,0.04514877113739011,-0.032159180430721794
anytime,E2,300,75,0,0.0,0.7469675925925927,0.7473148148148148,0.00034722222222205446,0.19764362666881724,0.20109442624792218,0.003450799579104935,0.578224942301502,0.588045901149269,0.009820958847767014,0.04733437835402692,0.04272773643797239,-0.0046066419160545324
anytime,E3,328,82,0,0.0,0.7202123397435897,0.7106570512820514,-0.009555288461538303,0.19979160349314687,0.20242829605027568,0.0026366925571288113,0.5869624941382121,0.5912334009724071,0.004270906834194954,0.03263719362181908,0.025182790243290523,-0.007454403378528554
anytime,EC,300,75,0,0.0,0.7202034883720929,0.7051235465116279,-0.015079941860465018,0.21001254759623672,0.2151878939862016,0.005175346389964891,0.6106854244701275,0.6212371107400113,0.010551686269883787,0.04923125665158196,0.05174374515298311,0.00251248850140115
anytime,ECL,64,16,0,0.0,0.7449392712550608,0.7459514170040485,0.0010121457489877805,0.2012169852523621,0.20130108712499967,8.41018726375764e-05,0.5865294973789452,0.58819613900953,0.0016666416305848308,0.11271879487174784,0.14790486482143173,0.03518606994968389
anytime,EL,136,34,0,0.0,0.6926377597109303,0.6797651309846433,-0.012872628726287028,0.21339489640517562,0.21761162411823037,0.004216727713054758,0.6173204254245372,0.6260763226691741,0.008755897244636879,0.08803619020454412,0.08146883555137338,-0.006567354653170737
