feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_rolling_xg,0.08224942616679419,0.9177505738332058,7197,1.3469479535259379,0.47203504236306937,0.01,1.0402591088819872,1.3026395908881931,1.6190023449252164,4.35
home_rolling_xg_against,0.08224942616679419,0.9177505738332058,7197,1.3775189204514005,0.4795433646975654,0.09,1.0780438038690991,1.3374608043414817,1.6215612445746994,6.25
away_rolling_xg,0.0811017597551645,0.9188982402448355,7206,1.3856494859160782,0.48832991350482274,0.028181818181818183,1.0554927760068362,1.3417124526682296,1.6582359321600402,4.14
away_rolling_xg_against,0.0811017597551645,0.9188982402448355,7206,1.3371996663708194,0.4643589201695542,0.01,1.0361359890510817,1.308143715960406,1.5926187747627178,5.489999999999999
xg_diff,0.0,1.0,7842,0.007411836987764737,0.6382442499433695,-4.268264462809917,-0.3579994320715827,0.0,0.3599348949880924,3.8599999999999994
home_rolling_corners,0.08046416730425912,0.9195358326957409,7211,4.773961913222218,1.5690385740932569,0.0,3.8149522974299086,4.666263787783067,5.645288171068252,20.0
rest_delta,0.0,1.0,7842,-0.014956639588370197,2.3107522970128893,-17.510667040254326,-0.27861530755433517,0.0,0.278347709559976,17.135460389876496
congestion_flag,0.0,1.0,7842,0.16513644478449374,0.3713273248034071,0.0,0.0,0.0,0.0,1.0
home_upcoming_tier,0.0,1.0,7842,0.027671512369293546,0.2859181265357836,0.0,0.0,0.0,0.0,3.0
away_upcoming_tier,0.0,1.0,7842,0.026141290487120633,0.27792135577567956,0.0,0.0,0.0,0.0,3.0
position_gap,0.0,1.0,7842,-0.3265748533537363,8.652059620202696,-34.0,-6.0,1.0,5.0,35.0
points_gap,0.0,1.0,7842,-0.17419025758735016,8.960953830244808,-48.0,-4.0,0.0,4.0,44.0
home_lame_duck,0.0,1.0,7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away_lame_duck,0.0,1.0,7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_derby,0.0,1.0,7842,0.004718184136699822,0.06853117369866825,0.0,0.0,0.0,0.0,1.0
home_form_streak,0.0,1.0,7842,3.587222647283856,2.544059894840204,0.0,1.0,4.0,6.0,9.0
away_form_streak,0.0,1.0,7842,3.762305534302474,2.560850752474538,0.0,2.0,4.0,6.0,9.0
home_xg_lost,0.0,1.0,7842,0.14136641714536705,0.3186475560243345,0.0,0.0,0.0,0.072,3.2105428571428574
away_xg_lost,0.0,1.0,7842,0.14555135797071528,0.32499388271628243,0.0,0.0,0.0,0.08428571428571428,3.2105428571428574
home_key_absent,0.0,1.0,7842,0.25860749808722266,0.43789737635108694,0.0,0.0,0.0,1.0,1.0
away_key_absent,0.0,1.0,7842,0.25643968375414433,0.43669519171772536,0.0,0.0,0.0,1.0,1.0
injury_impact,0.0,1.0,7842,-0.004184940825348246,0.3224445963016641,-3.2105428571428574,0.0,0.0,0.0,3.2105428571428574
home_xg_over_scored,0.0,1.0,7842,-0.12559578011105269,3.1355994961673046,-18.75,-1.9454815639822418,-0.16706770871279586,1.5145471444270924,15.0
home_xg_over_conceded,0.0,1.0,7842,-0.1680717103345638,3.3835261461793813,-21.25,-2.020017202599595,-0.14654395191585268,1.5237557302856235,18.0
away_xg_over_scored,0.0,1.0,7842,-0.1740564878291638,3.2491952903139047,-18.7,-2.0192041261497597,-0.18041497370731774,1.5759426105574719,16.0
away_xg_over_conceded,0.0,1.0,7842,-0.13189288183379494,3.161861145391188,-18.75,-1.9633169509685682,-0.10923747685673257,1.5436180701357658,18.0
home_playing_top4,0.0,1.0,7842,0.1943381790359602,0.3957155789576867,0.0,0.0,0.0,0.0,1.0
away_playing_top4,0.0,1.0,7842,0.18349910737056874,0.3870998490542632,0.0,0.0,0.0,0.0,1.0
derby_position_gap,0.0,1.0,7842,-0.0011476664116296864,0.38710724318672135,-15.0,0.0,0.0,0.0,9.0
away_rolling_corners,0.07931650089262943,0.9206834991073706,7220,4.9033592668214165,1.61664350414626,0.0,3.8953385287375313,4.773814351337956,5.785858328546778,17.0
odds_model_gap_home,0.10788064269319052,0.8921193573068095,6996,-0.0012722555317673306,0.11110014234644537,-0.4276016769077389,-0.07029115492906036,-0.005591953628575008,0.06375500048744151,0.61037158485319
odds_model_gap_draw,0.10788064269319052,0.8921193573068095,6996,0.01138600207317931,0.035187414665721714,-0.17680899933102084,-0.006575303490035607,0.014173932572616108,0.032189318968568165,0.17531005137659667
odds_model_gap_away,0.10788064269319052,0.8921193573068095,6996,-0.009922660885305835,0.10229110337522415,-0.5793027958708116,-0.06794784507933363,-0.009894974476393911,0.0484773004975688,0.4405254342625408
odds_opening_gap_home,0.10788064269319052,0.8921193573068095,6996,-0.0006130322741936319,0.11328788603687151,-0.4350181123475284,-0.07108677933993975,-0.0030147457028549818,0.0673230854502078,0.6143310609353146
odds_opening_gap_draw,0.10788064269319052,0.8921193573068095,6996,0.012211688890568497,0.032914226796738597,-0.1701939603164594,-0.0038986851959094335,0.014110473010379584,0.03093241656433654,0.17587116986493115
odds_opening_gap_away,0.10788064269319052,0.8921193573068095,6996,-0.01140757096026872,0.10462382551679275,-0.5793027958708116,-0.07130221087592002,-0.012621736090486169,0.0508730146647913,0.4405254342625408
