feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_rolling_xg,0.08186318060667598,0.918136819393324,7234,1.3468837983720026,0.47167535615273115,0.01,1.04012166404543,1.3026122779985791,1.6190733653599099,4.35
home_rolling_xg_against,0.08186318060667598,0.918136819393324,7234,1.3774201509512125,0.479192985142059,0.09,1.0780233476614896,1.3378160602545779,1.6221679062154393,6.25
away_rolling_xg,0.08072090366797817,0.9192790963320219,7243,1.384972548633447,0.48776151835145526,0.028181818181818183,1.0551957787196726,1.3414238688384879,1.6561984712917024,4.14
away_rolling_xg_against,0.08072090366797817,0.9192790963320219,7243,1.337195241004832,0.46447552877509496,0.01,1.0363121358000473,1.3087770998309223,1.5920958239675382,5.489999999999999
xg_diff,0.0,1.0,7879,0.007367973959267147,0.6378254362268053,-4.268264462809917,-0.3585794031382519,0.0,0.36109338214534603,3.8599999999999994
home_rolling_corners,0.08008630536870161,0.9199136946312984,7248,4.77362281625532,1.5678607808504228,0.0,3.817992437178285,4.665692025523392,5.645089192947663,20.0
rest_delta,0.0,1.0,7879,-0.014153298982526536,2.309382043352726,-17.510667040254326,-0.2779688654657235,0.0,0.27833953743300777,17.135460389876496
congestion_flag,0.0,1.0,7879,0.16486863815204975,0.37108549918799283,0.0,0.0,0.0,0.0,1.0
home_upcoming_tier,0.0,1.0,7879,0.027541566188602616,0.2852521855479327,0.0,0.0,0.0,0.0,3.0
away_upcoming_tier,0.0,1.0,7879,0.026018530270338874,0.2772737021919182,0.0,0.0,0.0,0.0,3.0
position_gap,0.0,1.0,7879,-0.3271988831069933,8.645925548835583,-34.0,-6.0,1.0,5.0,35.0
points_gap,0.0,1.0,7879,-0.17717984515801496,9.00548940469904,-48.0,-4.0,0.0,4.0,44.0
home_lame_duck,0.0,1.0,7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away_lame_duck,0.0,1.0,7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_derby,0.0,1.0,7879,0.004696027414646529,0.06837081274749106,0.0,0.0,0.0,0.0,1.0
home_form_streak,0.0,1.0,7879,3.588907221728646,2.543440070880047,0.0,1.0,4.0,6.0,9.0
away_form_streak,0.0,1.0,7879,3.7627871557304227,2.5584224459200002,0.0,2.0,4.0,6.0,9.0
home_xg_lost,0.0,1.0,7879,0.14093732410043172,0.31810677866890774,0.0,0.0,0.0,0.07,3.2105428571428574
away_xg_lost,0.0,1.0,7879,0.14533723208367832,0.3248682335888567,0.0,0.0,0.0,0.0825,3.2105428571428574
home_key_absent,0.0,1.0,7879,0.2579007488259931,0.4375068531557082,0.0,0.0,0.0,1.0,1.0
away_key_absent,0.0,1.0,7879,0.25574311460845284,0.43630578120437435,0.0,0.0,0.0,1.0,1.0
injury_impact,0.0,1.0,7879,-0.0043999079832466054,0.3219483186010541,-3.2105428571428574,0.0,0.0,0.0,3.2105428571428574
home_xg_over_scored,0.0,1.0,7879,-0.1287964192302734,3.134089936421068,-18.75,-1.942400200524634,-0.16985225655287728,1.512568233866305,15.0
home_xg_over_conceded,0.0,1.0,7879,-0.17328174386411432,3.3800107596594007,-21.25,-2.0257103443945725,-0.1507632591498389,1.518724782718262,18.0
away_xg_over_scored,0.0,1.0,7879,-0.17575591429880463,3.246680532898037,-18.7,-2.023415249852967,-0.1859504132231402,1.5757040850318011,16.0
away_xg_over_conceded,0.0,1.0,7879,-0.1354899927643096,3.1608576912701807,-18.75,-1.964259071682687,-0.11224643125469491,1.5408345803503245,18.0
home_playing_top4,0.0,1.0,7879,0.19469475821804796,0.3959906708952746,0.0,0.0,0.0,0.0,1.0
away_playing_top4,0.0,1.0,7879,0.18314506917121462,0.38680995692402953,0.0,0.0,0.0,0.0,1.0
derby_position_gap,0.0,1.0,7879,-0.001269196598553116,0.3857033989501094,-15.0,0.0,0.0,0.0,9.0
away_rolling_corners,0.07894402843000381,0.9210559715699962,7257,4.9034235618141855,1.6164857210736214,0.0,3.89630613904912,4.7748193715125105,5.784321586122919,17.0
odds_model_gap_home,0.10750095189744892,0.8924990481025511,7032,-0.001167152289671874,0.11097484034638772,-0.4276016769077389,-0.0701477444817909,-0.005392629363586643,0.06375500048744151,0.61037158485319
odds_model_gap_draw,0.10750095189744892,0.8924990481025511,7032,0.01143363055668381,0.035176578751205986,-0.17680899933102084,-0.006551382579252453,0.014216101262505582,0.032296286554738075,0.17531005137659667
odds_model_gap_away,0.10750095189744892,0.8924990481025511,7032,-0.010075941369033042,0.10217630695928395,-0.5793027958708116,-0.06795109242919038,-0.010083623380908291,0.048259527192261176,0.4405254342625408
odds_opening_gap_home,0.10750095189744892,0.8924990481025511,7032,-0.0004806092090997589,0.11320321001948186,-0.4350181123475284,-0.07095085226960746,-0.002882207413965998,0.06740233714007494,0.6143310609353146
odds_opening_gap_draw,0.10750095189744892,0.8924990481025511,7032,0.012241068012571138,0.032913916310781666,-0.1701939603164594,-0.003812575744288789,0.014184638690915269,0.030973314071443783,0.17587116986493115
odds_opening_gap_away,0.10750095189744892,0.8924990481025511,7032,-0.011569921905492487,0.10453378830736546,-0.5793027958708116,-0.07148471000145597,-0.01267448128672262,0.050588164418312716,0.4405254342625408
