fixture_id,league_code,home_team_id,away_team_id,match_datetime_utc,home_goals,away_goals,total_goals,total_corners,home_corners,away_corners,odds_over_15,odds_under_15,odds_over_25,odds_under_25,odds_over_35,odds_under_35,odds_c75_over,odds_c75_under,odds_c85_over,odds_c85_under,odds_c95_over,odds_c95_under,odds_c105_over,odds_c105_under,odds_snapshot_time_utc,odds_snapshot_type,home_sample_size,home_rolling_xg,home_rolling_xg_against,home_rolling_xgot,home_rolling_xgot_against,home_rolling_xa,home_rolling_xa_against,home_rolling_box_touches,home_rolling_box_touches_against,home_rolling_big_chances,home_rolling_big_chances_against,home_rolling_crosses,home_rolling_crosses_against,home_rolling_sot,home_rolling_sot_against,home_rolling_corners,home_rolling_corners_against,home_rolling_goals_prevented,home_rolling_goals_prevented_against,home_rolling_errors_lead_to_shot,home_rolling_errors_lead_to_shot_against,home_rolling_tackles_pct,home_rolling_tackles_pct_against,home_rolling_xg_p1,home_rolling_xg_p1_against,home_rolling_sot_p1,home_rolling_sot_p1_against,home_rolling_xg_h2_delta,home_rolling_xg_h2_delta_against,home_rolling_sot_h2_delta,home_rolling_sot_h2_delta_against,home_rolling_possession,home_rolling_possession_against,away_sample_size,away_rolling_xg,away_rolling_xg_against,away_rolling_xgot,away_rolling_xgot_against,away_rolling_xa,away_rolling_xa_against,away_rolling_box_touches,away_rolling_box_touches_against,away_rolling_big_chances,away_rolling_big_chances_against,away_rolling_crosses,away_rolling_crosses_against,away_rolling_sot,away_rolling_sot_against,away_rolling_corners,away_rolling_corners_against,away_rolling_goals_prevented,away_rolling_goals_prevented_against,away_rolling_errors_lead_to_shot,away_rolling_errors_lead_to_shot_against,away_rolling_tackles_pct,away_rolling_tackles_pct_against,away_rolling_xg_p1,away_rolling_xg_p1_against,away_rolling_sot_p1,away_rolling_sot_p1_against,away_rolling_xg_h2_delta,away_rolling_xg_h2_delta_against,away_rolling_sot_h2_delta,away_rolling_sot_h2_delta_against,away_rolling_possession,away_rolling_possession_against,home_rolling_lead_rate_1up,home_rolling_lead_rate_1up_against,home_rolling_lead_rate_2up,home_rolling_lead_rate_2up_against,away_rolling_lead_rate_1up,away_rolling_lead_rate_1up_against,away_rolling_lead_rate_2up,away_rolling_lead_rate_2up_against,home_formation,away_formation,lambda_home_l1,lambda_away_l1,adj_lambda_home_final,adj_lambda_away_final,home_goals_p1,away_goals_p1,first_home_lead_minute,first_away_lead_minute,home_led_by_1_any,away_led_by_1_any,home_led_by_2_any,away_led_by_2_any,rule_fired_home,rule_fired_away,home_availability_known,away_availability_known,home_lineup_known,away_lineup_known,home_missing_players,away_missing_players,home_missing_defenders,home_missing_midfielders,home_missing_forwards,away_missing_defenders,away_missing_midfielders,away_missing_forwards,home_availability_freshness_hours,away_availability_freshness_hours,home_lineup_freshness_hours,away_lineup_freshness_hours,home_availability_freshness_hours_is_missing,away_availability_freshness_hours_is_missing,home_lineup_freshness_hours_is_missing,away_lineup_freshness_hours_is_missing,home_availability_last_seen_utc,away_availability_last_seen_utc,home_lineup_last_seen_utc,away_lineup_last_seen_utc,target_o15,target_o25,target_o35,target_o45,target_u15,target_u25,target_u35,target_c75,target_c85,target_c95,target_c105,target_hc25,target_hc35,target_hc45,target_hc55,target_ac25,target_ac35,target_ac45,target_ac55,target_btts,target_1x2_h,target_1x2_d,target_1x2_a,target_dc_1x,target_dc_x2,target_dc_12,target_ah_h05,target_ah_a05,target_ah_h15,target_ah_a15,target_eh_h1,target_eh_a1,target_eh3_0_1_home,target_eh3_0_1_draw,target_eh3_0_1_away,target_eh3_1_0_home,target_eh3_1_0_draw,target_eh3_1_0_away,target_ah2_home_m05,target_ah2_away_p05,target_ah2_away_m05,target_ah2_home_p05,target_ah2_home_m15,target_ah2_away_p15,target_ah2_away_m15,target_ah2_home_p15,target_ho15,target_ao15,target_mg_0,target_mg_1_2,target_mg_1_3,target_mg_1_4,target_mg_1_5,target_mg_1_6,target_mg_2_3,target_mg_2_4,target_mg_2_5,target_mg_2_6,target_mg_3_4,target_mg_3_5,target_mg_3_6,target_mg_4_5,target_mg_4_6,target_mg_5_6,target_mg_7p,target_hmg_0,target_hmg_1_2,target_hmg_1_3,target_hmg_2_3,target_hmg_4p,target_amg_0,target_amg_1_2,target_amg_1_3,target_amg_2_3,target_amg_4p,target_ms_h_1_0_2_0_3_0,target_ms_a_0_1_0_2_0_3,target_ms_h_4_0_5_0_6_0,target_ms_a_0_4_0_5_0_6,target_ms_h_2_1_3_1_4_1,target_ms_h_1_2_1_3_1_4,target_ms_h_3_2_4_2_5_1,target_ms_a_2_3_2_4_1_5,target_ms_draw,target_ms_other_homewin,target_ms_other_awaywin,target_home_or_o25,target_away_or_o25,target_home_or_o15,target_away_or_o15,target_home_and_o25,target_away_and_o25,target_h_1up,target_a_1up,target_h_2up,target_a_2up,xg_net_diff,xgot_net_diff,xa_net_diff,corners_net_diff,sample_size_diff,goal_diff_proxy,implied_over15,implied_under15,implied_over25,implied_under25,implied_over35,implied_under35,odds_gap_15,odds_gap_25,odds_gap_35,corners_gap_75,corners_gap_85,corners_gap_95,corners_gap_105,implied_c75_over,implied_c85_over,implied_c95_over,implied_c105_over,home_defenders,home_midfielders,home_forwards,home_style_score,away_defenders,away_midfielders,away_forwards,away_style_score,style_delta,home_season_baseline_xg,home_recent_xg_mean_5,home_recent_vs_baseline_zscore,home_regressed_recent_xg,home_season_baseline_xg_is_missing,home_recent_xg_mean_5_is_missing,away_season_baseline_xg,away_recent_xg_mean_5,away_recent_vs_baseline_zscore,away_regressed_recent_xg,away_season_baseline_xg_is_missing,away_recent_xg_mean_5_is_missing,regressed_xg_diff,recent_vs_baseline_gap,home_rolling_errors_lead_to_shot_is_missing,away_rolling_errors_lead_to_shot_is_missing,home_rolling_tackles_pct_is_missing,away_rolling_tackles_pct_is_missing,prediction_time_utc
22984,CL,10037,7286,2023-09-20 16:45:00+00:00,1,0,1,17.0,16.0,1.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-3-1-2,3-5-2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,4,2,18,3,5,2,19,-1,1.694176951921703,1.694176951921703,0.0,1.694176951921703,1.0,1.0,1.8410335270926597,1.8410335270926597,0.0,1.8410335270926597,1.0,1.0,-0.14685657517095674,0.0,1.0,1.0,1.0,1.0,2023-09-20 10:45:00+00:00
22985,CL,7278,668,2023-09-20 19:00:00+00:00,4,3,7,10.0,7.0,3.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,4,5,1,17,0,1.8131836403966772,1.8131836403966772,0.0,1.8131836403966772,1.0,1.0,1.9309768340677267,1.9309768340677267,0.0,1.9309768340677267,1.0,1.0,-0.11779319367104946,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
22986,CL,669,26040,2023-09-20 19:00:00+00:00,4,0,4,8.0,4.0,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-3-3,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,3,3,19,4,5,1,17,2,1.9246649428545486,1.9246649428545486,0.0,1.9246649428545486,1.0,1.0,1.7215032440273237,1.7215032440273237,0.0,1.7215032440273237,1.0,1.0,0.2031616988272249,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
22987,CL,10032,11386,2023-09-20 19:00:00+00:00,1,1,2,15.0,9.0,6.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,3-4-2-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,3,6,1,18,-1,1.7198369788497951,1.7198369788497951,0.0,1.7198369788497951,1.0,1.0,1.7309521797854421,1.7309521797854421,0.0,1.7309521797854421,1.0,1.0,-0.011115200935646996,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
22988,CL,26067,8503,2023-09-20 19:00:00+00:00,1,2,3,21.0,11.0,10.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,4-3-3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,4,3,3,19,-2,1.692063318516596,1.692063318516596,0.0,1.692063318516596,1.0,1.0,1.7693918665545079,1.7693918665545079,0.0,1.7693918665545079,1.0,1.0,-0.07732854803791178,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
22989,CL,26066,26121,2023-09-20 19:00:00+00:00,0,2,2,9.0,4.0,5.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,4-3-1-2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,4,4,2,18,-1,1.6929642527284154,1.6929642527284154,0.0,1.6929642527284154,1.0,1.0,1.6758053750634945,1.6758053750634945,0.0,1.6758053750634945,1.0,1.0,0.01715887766492097,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
22990,CL,10030,8520,2023-09-20 19:00:00+00:00,1,1,2,11.0,7.0,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-3-3,3-5-2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,3,3,19,3,5,2,19,0,1.737583991254473,1.737583991254473,0.0,1.737583991254473,1.0,1.0,1.738482229613788,1.738482229613788,0.0,1.738482229613788,1.0,1.0,-0.0008982383593150178,0.0,1.0,1.0,1.0,1.0,2023-09-20 13:00:00+00:00
23359,EL,26118,652,2023-09-21 16:45:00+00:00,1,3,4,13.0,6.0,7.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-3,4-3-3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,4,3,20,4,3,3,19,1,1.6364463904227573,1.6364463904227573,0.0,1.6364463904227573,1.0,1.0,1.3214582752463608,1.3214582752463608,0.0,1.3214582752463608,1.0,1.0,0.31498811517639647,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23360,EL,26058,11391,2023-09-21 16:45:00+00:00,1,1,2,10.0,6.0,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-3,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,4,3,20,4,5,1,17,3,1.6610894945724168,1.6610894945724168,0.0,1.6610894945724168,1.0,1.0,1.690996123198882,1.690996123198882,0.0,1.690996123198882,1.0,1.0,-0.029906628626465093,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23361,EL,26109,10031,2023-09-21 16:45:00+00:00,2,0,2,10.0,6.0,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-4-2,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,4,2,18,4,5,1,17,1,1.6462235440512567,1.6462235440512567,0.0,1.6462235440512567,1.0,1.0,1.7795223842947745,1.7795223842947745,0.0,1.7795223842947745,1.0,1.0,-0.1332988402435178,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23362,EL,11384,26348,2023-09-21 16:45:00+00:00,3,0,3,12.0,9.0,3.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,4-4-1-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,4,5,1,17,0,1.6973863463082135,1.6973863463082135,0.0,1.6973863463082135,1.0,1.0,1.4918190367052988,1.4918190367052988,0.0,1.4918190367052988,1.0,1.0,0.2055673096029147,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23363,EL,26260,26331,2023-09-21 16:45:00+00:00,0,2,2,12.0,4.0,8.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-4-2,3-4-2-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,4,2,18,3,6,1,18,0,1.5836070831158482,1.5836070831158482,0.0,1.5836070831158482,1.0,1.0,1.563934807152938,1.563934807152938,0.0,1.563934807152938,1.0,1.0,0.019672275962910213,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23364,EL,26349,8506,2023-09-21 16:45:00+00:00,1,2,3,6.0,4.0,2.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-1-2,3-1-4-2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,5,2,19,3,5,2,19,0,1.4857383838270042,1.4857383838270042,0.0,1.4857383838270042,1.0,1.0,1.824844561139338,1.824844561139338,0.0,1.824844561139338,1.0,1.0,-0.33910617731233383,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23365,EL,7288,26350,2023-09-21 16:45:00+00:00,4,0,4,10.0,6.0,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-4-2,4-3-3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,4,2,18,4,3,3,19,-1,1.7995195783492821,1.7995195783492821,0.0,1.7995195783492821,1.0,1.0,1.480980528174761,1.480980528174761,0.0,1.480980528174761,1.0,1.0,0.3185390501745211,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23366,EL,26329,26351,2023-09-21 16:45:00+00:00,1,0,1,10.0,9.0,1.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,3-5-2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,0,0,0,0,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,3,5,2,19,-2,1.5681477176137832,1.5681477176137832,0.0,1.5681477176137832,1.0,1.0,1.4761155126022183,1.4761155126022183,0.0,1.4761155126022183,1.0,1.0,0.09203220501156495,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23673,ECL,26357,26029,2023-09-21 16:45:00+00:00,4,3,7,10.0,1.0,9.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-3-3,4-3-3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,3,3,19,4,3,3,19,0,1.527699849198806,1.527699849198806,0.0,1.527699849198806,1.0,1.0,1.7303812607635858,1.7303812607635858,0.0,1.7303812607635858,1.0,1.0,-0.2026814115647797,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23674,ECL,26213,654,2023-09-21 16:45:00+00:00,3,2,5,6.0,3.0,3.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4-3,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,4,3,20,4,5,1,17,3,1.6137373734393081,1.6137373734393081,0.0,1.6137373734393081,1.0,1.0,1.3214582752463608,1.3214582752463608,0.0,1.3214582752463608,1.0,1.0,0.2922790981929473,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
23675,ECL,26343,26379,2023-09-21 16:45:00+00:00,3,1,4,9.0,8.0,1.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-2-3-1,4-2-3-1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,1,,,,,1,1,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,4,5,1,17,4,5,1,17,0,1.5823115870190136,1.5823115870190136,0.0,1.5823115870190136,1.0,1.0,1.3847898477010532,1.3847898477010532,0.0,1.3847898477010532,1.0,1.0,0.19752173931796047,0.0,1.0,1.0,1.0,1.0,2023-09-21 10:45:00+00:00
