family,league_code,rows,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece
anytime,AT1,72,18,0,0.0,0.615909090909091,0.7218181818181818,0.10590909090909084,0.21574532808351918,0.1899849961287191,-0.02576033195480007,0.6224023611777698,0.5625789984369399,-0.05982336274082989,0.18656336698431333,0.08029801244468986,-0.10626535453962348
anytime,B1,164,41,0,0.0,0.638250612745098,0.6133578431372548,-0.024892769607843146,0.23548911604874664,0.23920789529033584,0.0037187792415891985,0.6784444915985384,0.6791713958299995,0.0007269042314611562,0.10996271627689405,0.11387501311179253,0.003912296834898479
anytime,BR1,144,36,0,0.0,0.6956696070569367,0.718925421010425,0.023255813953488302,0.21545533917976786,0.20519730431094466,-0.010258034868823207,0.6254645885381037,0.5964379926103369,-0.029026595927766796,0.11692819208325769,0.05539889164072264,-0.06152930044253505
anytime,CH1,152,38,0,0.0,0.7464776172641341,0.7463884430176565,-8.917424647758576e-05,0.2011159634954347,0.2023761993320632,0.0012602358366284871,0.5867695028561727,0.5903366817365207,0.0035671788803479654,0.032684512649475465,0.059352007580744305,0.02666749493126884
anytime,CH2,104,26,0,0.0,0.6828125,0.691796875,0.008984374999999933,0.2165139077116526,0.2090158092821171,-0.007498098429535499,0.6237880064542727,0.6060621112689171,-0.01772589518535561,0.11593067789392579,0.10053035007045072,-0.015400327823475071
anytime,CL,136,34,0,0.0,0.7307023265927376,0.7114590128288758,-0.01924331376386179,0.21047030139491732,0.21743672040387368,0.006966419008956365,0.6037128164799237,0.6226453228532821,0.018932506373358415,0.07402722817524013,0.0738316160163021,-0.0001956121589380272
anytime,D1,192,48,0,0.0,0.7869179600886919,0.7967849223946785,0.009866962305986604,0.18800189461764352,0.18729782348325533,-0.0007040711343881956,0.5575110714559806,0.5533117473106903,-0.004199324145290229,0.05992820691333318,0.12301527911044985,0.06308707219711668
anytime,D2,180,45,0,0.0,0.7392207792207791,0.7302597402597403,-0.008961038961038836,0.19877161829953627,0.2033675841317077,0.0045959658321714225,0.5793056682785702,0.5912706290535568,0.011964960774986544,0.031464996747512054,0.05837497650055803,0.026909979753045973
anytime,DK1,72,18,0,0.0,0.7236201298701298,0.7410714285714286,0.0174512987012988,0.2106787441534166,0.1985310117311421,-0.012147732422274515,0.6066926155354303,0.5792195018776588,-0.027473113657771497,0.0739351350593935,0.08516230759275761,0.01122717253336411
anytime,E0,204,51,0,0.0,0.7323412698412698,0.7535714285714287,0.021230158730158877,0.2020934343688765,0.19753323359344496,-0.004560200775431539,0.5915529153436202,0.5801364623592206,-0.011416452984399639,0.08622795904764317,0.06238128745457182,-0.023846671593071356
anytime,E1,300,75,0,0.0,0.7314211212516297,0.7222480908921587,-0.009173030359471035,0.20335011622886884,0.20596809927386062,0.0026179830449917785,0.5923785309807021,0.5976464759492727,0.005267944968570526,0.06793618001676008,0.04909352828666557,-0.018842651730094508
anytime,E2,348,87,0,0.0,0.7645207043276716,0.7690870723354204,0.004566368007748789,0.19174143592549975,0.19248155523211996,0.0007401193066202127,0.564637419141366,0.5669154641884112,0.0022780450470452074,0.04889572143207825,0.053529788349915466,0.004634066917837215
anytime,E3,376,94,0,0.0,0.7344582324455207,0.7264527845036319,-0.008005447941888733,0.197168680733751,0.2008498430733149,0.0036811623395639204,0.5800309878742791,0.5877633994950512,0.007732411620772095,0.03309746528520515,0.02896440093686493,-0.00413306434834022
anytime,EC,336,84,0,0.0,0.7186414930555556,0.7196903935185184,0.0010489004629627985,0.21083119070390716,0.2126535309577585,0.0018223402538513345,0.6122087543033461,0.6159721946777206,0.0037634403743744826,0.0328586997672359,0.05467213933742089,0.021813439570184993
anytime,ECL,64,16,0,0.0,0.7449392712550608,0.771255060728745,0.02631578947368418,0.2012169852523621,0.19111884693926617,-0.010098138313095917,0.5865294973789452,0.5623137842532154,-0.024215713125729788,0.11271879487174784,0.13418138776194022,0.02146259289019238
anytime,EL,172,43,0,0.0,0.7054312649500493,0.7071900942732519,0.0017588293232025931,0.20992174998466542,0.21078945924455023,0.0008677092598848024,0.607734568224119,0.6104417332097821,0.0027071649856631463,0.09610955022589569,0.10061048962871834,0.004500939402822646
anytime,F1,188,47,0,0.0,0.6980629539951574,0.7073849878934625,0.009322033898305104,0.20909561177795805,0.20692691890124792,-0.002168692876710121,0.6036791784489615,0.5989685748480041,-0.004710603600957319,0.09575938467348728,0.05928492446667849,-0.03647446020680879
anytime,F2,180,45,0,0.0,0.7183333333333333,0.6813888888888889,-0.036944444444444335,0.19725121841668336,0.203946869690451,0.006695651273767644,0.5803329070188211,0.5938085450705182,0.013475638051697048,0.053195059959540415,0.0492436349278116,-0.0039514250317288155
anytime,G1,148,37,0,0.0,0.7978125,0.7664583333333334,-0.03135416666666668,0.17142968427814162,0.17894947341005776,0.007519789131916144,0.5147803261600764,0.5337202929868208,0.01893996682674437,0.07659419152348035,0.06497127747194499,-0.011622914051535357
anytime,I1,204,51,0,0.0,0.7366582278481013,0.7299240506329114,-0.006734177215189874,0.1988044408217277,0.2014382016393188,0.002633760817591091,0.5832789922817209,0.590184894809754,0.0069059025280331365,0.0735143295376635,0.0728296696327102,-0.000684659904953297
anytime,I2,244,61,0,0.0,0.7854657484595868,0.7665820949619427,-0.018883653497644093,0.1781690573052417,0.18823023802727165,0.010061180722029939,0.5314989410285088,0.5576727224930726,0.02617378146456384,0.05709561288941463,0.05407586150253113,-0.0030197513868834985
anytime,IE1,52,13,0,0.0,0.7414414414414414,0.7603603603603604,0.018918918918918948,0.19401433928520215,0.18697884566838527,-0.007035493616816879,0.5687871592431326,0.5460167365914137,-0.022770422651718913,0.13060586425132575,0.15590810758295143,0.025302243331625673
