feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_rolling_xg,0.08185279187817258,0.9181472081218274,7235,1.3469611239663517,0.4716886123436081,0.01,1.040167478990949,1.3026293224458132,1.619260024778471,4.35
home_rolling_xg_against,0.08185279187817258,0.9181472081218274,7235,1.37732442176966,0.47922904389005233,0.09,1.0777959155795367,1.3377716983205117,1.6221275267849018,6.25
away_rolling_xg,0.08071065989847716,0.9192893401015229,7244,1.3849969004084115,0.48773224977987845,0.028181818181818183,1.0552603852854086,1.3414890964814026,1.6561199868364676,4.14
away_rolling_xg_against,0.08071065989847716,0.9192893401015229,7244,1.337266603902002,0.46448317776309966,0.01,1.036369030146352,1.3087941262222,1.5921963941703487,5.489999999999999
xg_diff,0.0,1.0,7880,0.00737366157746843,0.6377851584888601,-4.268264462809917,-0.3585094377757336,0.0,0.36103442246272416,3.8599999999999994
home_rolling_corners,0.0800761421319797,0.9199238578680203,7249,4.774161577500178,1.5684235383476886,0.0,3.818181818181818,4.6657643123262975,5.645686127309428,20.0
rest_delta,0.0,1.0,7880,-0.014158665363099336,2.309235534845605,-17.510667040254326,-0.2778582559264162,0.0,0.2783313653060395,17.135460389876496
congestion_flag,0.0,1.0,7880,0.1648477157360406,0.37106659746758736,0.0,0.0,0.0,0.0,1.0
home_upcoming_tier,0.0,1.0,7880,0.027538071065989846,0.2852342516589061,0.0,0.0,0.0,0.0,3.0
away_upcoming_tier,0.0,1.0,7880,0.02601522842639594,0.27725626081892796,0.0,0.0,0.0,0.0,3.0
position_gap,0.0,1.0,7880,-0.32284263959390863,8.656088612964927,-35.0,-6.0,1.0,5.0,35.0
points_gap,0.0,1.0,7880,-0.17398477157360406,9.00938340416736,-48.0,-4.0,0.0,4.0,44.0
home_lame_duck,0.0,1.0,7880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away_lame_duck,0.0,1.0,7880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_derby,0.0,1.0,7880,0.004695431472081219,0.06836649427702171,0.0,0.0,0.0,0.0,1.0
home_form_streak,0.0,1.0,7880,3.5893401015228426,2.543568936145923,0.0,1.0,4.0,6.0,9.0
away_form_streak,0.0,1.0,7880,3.7628172588832487,2.558261479361119,0.0,2.0,4.0,6.0,9.0
home_xg_lost,0.0,1.0,7880,0.14091943865321085,0.3180905533299914,0.0,0.0,0.0,0.07,3.2105428571428574
away_xg_lost,0.0,1.0,7880,0.1453187882725002,0.3248517427177666,0.0,0.0,0.0,0.08225,3.2105428571428574
home_key_absent,0.0,1.0,7880,0.2578680203045685,0.4374887350448792,0.0,0.0,0.0,1.0,1.0
away_key_absent,0.0,1.0,7880,0.25571065989847713,0.43628760469148503,0.0,0.0,0.0,1.0,1.0
injury_impact,0.0,1.0,7880,-0.004399349619289341,0.32192789098288566,-3.2105428571428574,0.0,0.0,0.0,3.2105428571428574
home_xg_over_scored,0.0,1.0,7880,-0.1287206420663421,3.1338982604864465,-18.75,-1.9418988230271552,-0.1695888994277941,1.5122997680772134,15.0
home_xg_over_conceded,0.0,1.0,7880,-0.17318666973571734,3.379806795254434,-21.25,-2.025689771175249,-0.15038162957491963,1.5183892940047,18.0
away_xg_over_scored,0.0,1.0,7880,-0.17507458537977905,3.24703781908306,-18.7,-2.0233732782952956,-0.18518313639511508,1.5757982323016273,16.0
away_xg_over_conceded,0.0,1.0,7880,-0.13538025296072584,3.160672109676706,-18.75,-1.9638976483448187,-0.11221285916770407,1.5405531477606482,18.0
home_playing_top4,0.0,1.0,7880,0.19467005076142133,0.3959716148321214,0.0,0.0,0.0,0.0,1.0
away_playing_top4,0.0,1.0,7880,0.18362944162436548,0.38720627096857363,0.0,0.0,0.0,0.0,1.0
derby_position_gap,0.0,1.0,7880,-0.0011421319796954316,0.3835343285043527,-15.0,0.0,0.0,0.0,9.0
away_rolling_corners,0.07893401015228427,0.9210659898477157,7258,4.9034815849745215,1.616381901690452,0.0,3.896476776952385,4.775162031997764,5.784214165482942,17.0
odds_model_gap_home,0.10748730964467006,0.89251269035533,7033,-0.001160628687103019,0.11096829798247357,-0.4276016769077389,-0.07014400084618919,-0.005373036742764681,0.06375198835140317,0.61037158485319
odds_model_gap_draw,0.10748730964467006,0.89251269035533,7033,0.01142733462503454,0.035178040112823945,-0.17680899933102084,-0.006563290474698669,0.014214133210223828,0.03229595876065447,0.17531005137659667
odds_model_gap_away,0.10748730964467006,0.89251269035533,7033,-0.010076088750799867,0.10216904235282145,-0.5793027958708116,-0.06794854715521956,-0.010142712025706435,0.048248749466618945,0.4405254342625408
odds_opening_gap_home,0.10748730964467006,0.89251269035533,7033,-0.0004751560218755105,0.11319608439401711,-0.4350181123475284,-0.0709321605567835,-0.00286703576398184,0.06739867895688012,0.6143310609353146
odds_opening_gap_draw,0.10748730964467006,0.89251269035533,7033,0.012236714543546733,0.03291360090627419,-0.1701939603164594,-0.0038635168729108382,0.014166548956569325,0.03097293865150097,0.17587116986493115
odds_opening_gap_away,0.10748730964467006,0.89251269035533,7033,-0.011570941334539571,0.10452639028428845,-0.5793027958708116,-0.07148021916161462,-0.01269486971380443,0.05058403307600942,0.4405254342625408
