feature,missing_pct,non_missing_pct,count,mean,std,min,p25,p50,p75,max
home_rolling_xg,0.07936507936507936,0.9206349206349207,7772,1.3481180441438476,0.46776565986430974,0.01,1.0445377304767358,1.3026344566670032,1.6179332007666658,4.35
home_rolling_xg_against,0.07936507936507936,0.9206349206349207,7772,1.3779317468825725,0.4738962276027669,0.09,1.0800354653817466,1.337754348453016,1.6220542297941924,6.25
away_rolling_xg,0.07829898128405591,0.9217010187159441,7781,1.3849816955308898,0.48346059299200284,0.028181818181818183,1.054793388429752,1.3414238688384879,1.6534933473678992,4.14
away_rolling_xg_against,0.07829898128405591,0.9217010187159441,7781,1.3393606278144854,0.45949002613280004,0.01,1.0412101686143806,1.3110878035546716,1.5940234264976323,5.489999999999999
xg_diff,0.0,1.0,8442,0.006634493492238057,0.631089403290805,-4.268264462809917,-0.35186137115308036,0.0,0.35579109796609143,3.8599999999999994
home_rolling_corners,0.0767590618336887,0.9232409381663113,7794,4.770893274590487,1.5455089029275344,0.0,3.823445601936382,4.667404723610553,5.628528449191961,20.0
rest_delta,0.0,1.0,8442,-0.010979982901611935,2.2415167931072753,-17.510667040254326,-0.2799230496790681,0.0,0.28640938710068653,17.135460389876496
congestion_flag,0.0,1.0,8442,0.17874911158493248,0.3831647918900509,0.0,0.0,0.0,0.0,1.0
home_upcoming_tier,0.0,1.0,8442,0.02570480928689884,0.2756607889391465,0.0,0.0,0.0,0.0,3.0
away_upcoming_tier,0.0,1.0,8442,0.024283345178867568,0.26794596063379256,0.0,0.0,0.0,0.0,3.0
position_gap,0.0,1.0,8442,-0.32172470978441126,8.604474744472775,-35.0,-6.0,1.0,5.0,35.0
points_gap,0.0,1.0,8442,-0.18881781568348732,9.676603604348855,-53.0,-5.0,0.0,4.0,46.0
home_lame_duck,0.0,1.0,8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away_lame_duck,0.0,1.0,8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_derby,0.0,1.0,8442,0.005212035062781332,0.0720103048290191,0.0,0.0,0.0,0.0,1.0
home_form_streak,0.0,1.0,8442,3.615020137408197,2.5312831368671254,0.0,1.0,4.0,6.0,9.0
away_form_streak,0.0,1.0,8442,3.794835347074153,2.552671184593411,0.0,2.0,4.0,6.0,9.0
home_xg_lost,0.0,1.0,8442,0.13845030398837255,0.3162756234894229,0.0,0.0,0.0,0.05222916666666667,3.2105428571428574
away_xg_lost,0.0,1.0,8442,0.1433738520173133,0.32416855508659026,0.0,0.0,0.0,0.06325,3.2105428571428574
home_key_absent,0.0,1.0,8442,0.25183605780620705,0.43409328393988217,0.0,0.0,0.0,1.0,1.0
away_key_absent,0.0,1.0,8442,0.24934849561715233,0.43266152789057716,0.0,0.0,0.0,0.0,1.0
injury_impact,0.0,1.0,8442,-0.004923548028940708,0.31754655559564865,-3.2105428571428574,0.0,0.0,0.0,3.2105428571428574
home_xg_over_scored,0.0,1.0,8442,-0.10375114847547019,3.118451929053527,-18.75,-1.928157608029608,-0.16737935092089185,1.5311301165172901,18.0
home_xg_over_conceded,0.0,1.0,8442,-0.1350897517006349,3.3554990313812203,-21.25,-1.9844962154845356,-0.13920918562056261,1.5496341062491383,18.0
away_xg_over_scored,0.0,1.0,8442,-0.14306004082317772,3.238932312546253,-18.7,-1.9962020176447575,-0.16647547415842867,1.5956573117794,18.0
away_xg_over_conceded,0.0,1.0,8442,-0.1045753642646945,3.142491815604327,-18.75,-1.938050295493174,-0.10000000000000009,1.5709383066685265,18.0
