family,league_code,rows,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece
scoreline,ECL,217,16,153,0.7050691244239631,0.770879780483622,0.6949065340421883,-0.07597324644143377,0.19732831739289675,0.2276664698255268,0.03033815243263005,0.5863815908433023,0.6544182226850892,0.06803663184178688,0.056339480292568064,0.1403078043601891,0.08396832406762104
scoreline,EL,460,34,324,0.7043478260869566,0.786643947707888,0.7764107895800842,-0.010233158127803788,0.18492452321465672,0.1901474954694503,0.005222972254793595,0.5488457540847389,0.5602450129471886,0.011399258862449746,0.06851594298211479,0.06885208700567173,0.0003361440235569446
scoreline,F1,669,49,473,0.7070254110612855,0.7801447899359126,0.7669667147473936,-0.01317807518851899,0.18866286939987284,0.19363076889514605,0.004967899495273209,0.5558004157035736,0.5685229954176544,0.01272257971408075,0.05011325060306308,0.04912473914775055,-0.0009885114553125282
scoreline,F2,625,46,441,0.7056,0.7670273203115026,0.7417868845482787,-0.02524043576322388,0.18969708804738047,0.20398701053905746,0.014289922491676987,0.5618609859841905,0.5967565540042766,0.03489556802008609,0.03921736387992116,0.05177508869718027,0.012557724817259107
scoreline,G1,536,39,380,0.7089552238805971,0.7937185147450048,0.777749476424973,-0.015969038320031714,0.1832354720412677,0.19236595197634335,0.009130479935075653,0.5426935159384495,0.5625374353525614,0.0198439194141119,0.04057531018794453,0.05315775154301393,0.012582441355069397
scoreline,I1,721,53,509,0.7059639389736477,0.8156177156177156,0.8198756798756799,0.0042579642579643195,0.17520775888519913,0.17277586762786704,-0.0024318912573320917,0.525865031740813,0.5221720754600325,-0.0036929562807804794,0.03480391650878266,0.04301072767886972,0.008206811170087064
scoreline,I2,967,71,683,0.7063081695966908,0.8031265052327363,0.7892061128869817,-0.013920392345754595,0.1766059054444259,0.18261884600947031,0.006012940565044422,0.5309775151001963,0.5431674377199308,0.012189922619734506,0.027589460238996544,0.04457049966256635,0.016981039423569804
scoreline,IE1,259,19,183,0.7065637065637066,0.7418917252435566,0.772783327167345,0.03089160192378837,0.2013406773813591,0.19024970578062764,-0.01109097160073147,0.5877406022592052,0.5595337908767727,-0.02820681138243253,0.09785665520758108,0.09457238002932689,-0.0032842751782541924
scoreline,JP1,546,40,386,0.706959706959707,0.7107296846803411,0.7306902869422671,0.019960602261925975,0.21160295353400796,0.2062159424191405,-0.005387011114867446,0.6220641639607459,0.6089484338423186,-0.013115730118427371,0.08081779763002545,0.06089461577651004,-0.019923181853515402
scoreline,MX1,703,52,495,0.7041251778093883,0.7778315506266814,0.7741239582649779,-0.0037075923617034823,0.18989358923472557,0.1921972586256177,0.0023036693908921324,0.5631824404882889,0.5699384824851704,0.006756041996881512,0.02395060538526573,0.05128708532269464,0.02733647993742891
