family,market_code,n,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece,challenger_better_auc,challenger_better_brier,challenger_better_log_loss
anytime,a_1up,1347,1347,1347,1.0,0.6073078807190047,0.613868158929525,0.006560278210520298,0.2406570849945154,0.24107674498782225,0.00041965999330684234,0.6738959890532332,0.6749807390878,0.0010847500345667616,0.031200446647663364,0.024849117656067978,-0.0063513289915953855,True,False,False
anytime,a_2up,1347,1347,1347,1.0,0.621626211874602,0.6308116906092986,0.009185478734696662,0.1507388400404221,0.15095529203859284,0.0002164519981707469,0.4753448292533353,0.47541090373437334,6.607448103801428e-05,0.020389335285314947,0.007563140554627575,-0.01282619473068737,True,False,False
anytime,h_1up,1347,1347,1347,1.0,0.6443905450290458,0.6390167272459242,-0.005373817783121626,0.22540266983171245,0.22865106342241626,0.0032483935907038075,0.6414987440453199,0.6488408921142998,0.007342148068979926,0.02676253636256947,0.042408732244456245,0.015646195881886774,False,False,False
anytime,h_2up,1347,1347,1347,1.0,0.6254254225673824,0.622627341251713,-0.0027980813156693873,0.18603329592262455,0.1860976083015517,6.431237892715047e-05,0.5568577385899713,0.5575770949985565,0.0007193564085851145,0.026452658023249066,0.02471534979909168,-0.001737308224157387,False,False,False
corners,ac25,1527,1527,1527,1.0,0.548039366841402,0.6213297015794703,0.07329033473806834,0.2167410039380987,0.19491495320107996,-0.021826050737018737,0.677665897211622,0.5766812910583028,-0.10098460615331917,0.12143315509314571,0.030063415601517353,-0.09136973949162835,True,True,True
corners,ac35,1527,1527,1527,1.0,0.5571855370001532,0.6272015195620987,0.07001598256194552,0.27202756168017705,0.2368528314706395,-0.03517473020953754,0.7733251940011997,0.6660882434443662,-0.10723695055683347,0.14357767566645618,0.03761000806582354,-0.10596766760063264,True,True,True
corners,ac45,1527,1527,1527,1.0,0.5464496988861453,0.6131308734966513,0.06668117461050604,0.2741173600680378,0.2339016060718954,-0.040215753996142384,0.7645282017917834,0.6602245538735505,-0.10430364791823288,0.1400797246486616,0.04496940106129747,-0.09511032358736414,True,True,True
corners,ac55,1527,1527,1527,1.0,0.5558037495013961,0.6359708605378623,0.08016711103646623,0.22904318267240717,0.19610269434670344,-0.03294048832570373,0.6627493109911954,0.579234795250618,-0.08351451574057733,0.12508925473362303,0.03837910168111203,-0.08671015305251101,True,True,True
corners,c105,1527,1527,0,0.0,0.5730362157236105,0.5899762167608859,0.016940001037275332,0.2292510073315951,0.22860901332505343,-0.0006419940065416629,0.6508967693284664,0.6494553687403977,-0.001441400588068742,0.030417950819005425,0.03308055978618244,0.002662608967177016,True,True,True
corners,c75,1527,1527,0,0.0,0.5851398038850407,0.5722941046962589,-0.012845699188781867,0.20096293907695365,0.2007013195454839,-0.0002616195314697478,0.591008748484214,0.5904959135983897,-0.0005128348858243204,0.00853904747896375,0.02282926530213317,0.01429021782316942,False,True,True
corners,c85,1527,1527,0,0.0,0.6003740262200943,0.5751559505330739,-0.02521807568702039,0.23263604132892138,0.23220796951377298,-0.0004280718151483953,0.6578006350387099,0.6569450055780334,-0.0008556294606765213,0.035425482165673976,0.021184904047692875,-0.0142405781179811,False,True,True
corners,c95,1527,1527,0,0.0,0.5753259787942216,0.5793012044058607,0.003975225611639099,0.2478536551449573,0.2466042085742435,-0.001249446570713797,0.6888432599218558,0.6863170945009486,-0.0025261654209072226,0.0366970020901597,0.031030173625970558,-0.005666828464189141,True,True,True
corners,hc25,1527,1527,1527,1.0,0.554659945739302,0.6212973239610309,0.06663737822172888,0.1488840134471146,0.13580634858333684,-0.01307766486377776,0.48703348426971343,0.43936485722634155,-0.04766862704337188,0.07651670099466586,0.01551997495802019,-0.06099672603664567,True,True,True
corners,hc35,1527,1527,1527,1.0,0.5831229803060789,0.6356888807593033,0.0525659004532244,0.2208322561764327,0.20206482013162463,-0.018767436044808072,0.6428833808974019,0.5914614091334343,-0.05142197176396768,0.09244255897036138,0.0314165650546253,-0.061025993915736085,True,True,True
corners,hc45,1527,1527,1527,1.0,0.5755807694978818,0.6294404125286479,0.05385964303076607,0.26063873242636165,0.2359061932513749,-0.024732539174986745,0.7284501226166488,0.6641947618199668,-0.06425536079668193,0.11278078533585799,0.028875827092214784,-0.0839049582436432,True,True,True
corners,hc55,1527,1527,1527,1.0,0.5657919284721122,0.6370681310171251,0.07127620254501288,0.2597454372452839,0.23165072283475568,-0.028094714410528243,0.7421259992941668,0.6555161880088323,-0.08660981128533451,0.12448161636936948,0.03049361069763691,-0.09398800567173257,True,True,True
scoreline,1x2_a,1634,1634,1634,1.0,0.643906093906094,0.6264119808762667,-0.017494113029827285,0.1985935766841528,0.20708181428293554,0.008488237598782727,0.583271749923738,0.6043822443941606,0.02111049447042257,0.017631463747970522,0.06126863118054197,0.04363716743257144,False,False,False
scoreline,1x2_d,1634,1634,0,0.0,0.5275496407324423,0.5256489994591671,-0.001900641273275161,0.19522537121286204,0.19500813559483,-0.00021723561803205227,0.580494162546345,0.5793678868521663,-0.001126275694178669,0.04870885016535595,0.040484185926981144,-0.008224664238374806,False,True,True
scoreline,1x2_h,1634,1634,1634,1.0,0.6459414200462793,0.6331620691754964,-0.012779350870782857,0.2291410599147897,0.2357024114096481,0.006561351494858397,0.6492726601089305,0.6661297335713107,0.01685707346238019,0.0120802102688199,0.05835407636425688,0.04627386609543698,False,False,False
scoreline,ah_a05,1634,1634,1634,1.0,0.643906093906094,0.6264119808762667,-0.017494113029827285,0.1985935766841528,0.20708181428293554,0.008488237598782727,0.583271749923738,0.6043822443941606,0.02111049447042257,0.017631463747970522,0.06126863118054197,0.04363716743257144,False,False,False
scoreline,ah_a15,1634,1634,1634,1.0,0.6475749845951537,0.6345884410295601,-0.012986543565593589,0.10591833062395609,0.11229655495099763,0.006378224327041548,0.36136700879929406,0.37937199021509965,0.018004981415805588,0.017633709249280025,0.043485428876601076,0.02585171962732105,False,False,False
scoreline,ah_h05,1634,1634,1634,1.0,0.6459414200462793,0.6331620691754964,-0.012779350870782857,0.2291410599147897,0.2357024114096481,0.006561351494858397,0.6492726601089305,0.6661297335713107,0.01685707346238019,0.0120802102688199,0.05835407636425688,0.04627386609543698,False,False,False
scoreline,ah_h15,1634,1634,1634,1.0,0.6501787606703235,0.6475992500203799,-0.0025795106499436615,0.15359238172739192,0.15711345304172186,0.0035210713143299377,0.48023042098225416,0.49126021543935605,0.011029794457101894,0.02444392602769022,0.049415393893990245,0.024971467866300025,False,False,False
scoreline,dc_12,1634,1634,0,0.0,0.5275496407324423,0.5256489994591671,-0.001900641273275161,0.19522537121286204,0.19500813559483,-0.00021723561803205227,0.5804941625463451,0.5793678868521663,-0.00112627569417878,0.048708850165355914,0.040484185926981144,-0.008224664238374771,False,True,True
scoreline,dc_1x,1634,1634,1634,1.0,0.6439060939060939,0.6264119808762666,-0.017494113029827285,0.19859357668415287,0.20708181428293554,0.008488237598782672,0.583271749923738,0.6043822443941604,0.02111049447042246,0.017631463747970515,0.06126863118054199,0.04363716743257147,False,False,False
scoreline,dc_x2,1634,1634,1634,1.0,0.6459414200462794,0.6331620691754962,-0.01277935087078319,0.2291410599147897,0.2357024114096481,0.006561351494858397,0.6492726601089305,0.6661297335713107,0.01685707346238019,0.012080210268819903,0.05835407636425686,0.046273866095436954,False,False,False
scoreline,eh_a1,1347,1347,1347,1.0,0.6720219435736677,0.6537837162837162,-0.018238227289951503,0.12195984097859036,0.12573124339763117,0.003771402419040809,0.40107790255644565,0.41476723347768957,0.013689330921243914,0.02129316252868251,0.03203492003191784,0.01074175750323533,False,False,False
scoreline,eh_h1,1249,1249,1249,1.0,0.6816258094357077,0.6744846042024579,-0.007141205233249792,0.1795634217808694,0.17916518911752444,-0.00039823266334496066,0.5392703960648618,0.5454157558326466,0.006145359767784742,0.042749946497082636,0.04474708675613107,0.001997140259048437,False,True,False
scoreline,o15,1634,1634,0,0.0,0.591186965724041,0.5798921266372505,-0.01129483908679041,0.17463390306342313,0.18018764200605136,0.005553738942628228,0.5330564653408609,0.5480881304216272,0.015031665080766254,0.008981790865727663,0.04113424111188771,0.03215245024616005,False,False,False
scoreline,u35,1634,1634,0,0.0,0.5611995801950419,0.5498384748749583,-0.011361105320083609,0.20851648201352543,0.21776888438285213,0.009252402369326701,0.6071731781518628,0.6331199725188157,0.025946794366952908,0.02006328541151804,0.07170517100977403,0.051641885598255985,False,False,False
